OBJECTID;CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;FECHA_INSTALACION;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERATIVA;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA;CORRIENTE;altitudDEM;ID_REG;LimSup;LimSupD_PT;NThsnPol
1116;26210110;PENALISA [26210110];Pluviométrica;Convencional;15/04/1971 0:00:00;552;5.934916667;-75.861166670000003;Antioquia;Salgar;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Río San Juan;;554;11;313.949999999999989;185.083079199999986;T920
1117;11070020;ROBLE EL [11070020];Pluviométrica;Convencional;15/03/1977 0:00:00;1496;6.332051667;-76.229145000000003;Antioquia;Urrao;Area Operativa 01 - Antioquia-Chocó;Caribe;Atrato - Darién;Río Murrí;;1486;11;313.949999999999989;272.167710675000023;T16
1118;11020010;CARMEN DE ATRATO [11020010];Pluviométrica;Convencional;15/10/1958 0:00:00;1850;5.908527778;-76.142083330000006;Choco;El Carmen;Area Operativa 01 - Antioquia-Chocó;Caribe;Atrato - Darién;Alto Atrato;;1763;11;313.949999999999989;140.182775899999996;T1
1119;27015260;SALADA LA [27015260];Agrometeorológica;Convencional;15/07/1984 0:00:00;1923;6.048361111;-75.624666669999996;Antioquia;Caldas;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Nechí;Río Porce;;1895;11;313.949999999999989;149.424381750000009;T964
1120;27015090;TULIO OSPINA [27015090];Climática Ordinaria;Convencional;15/09/1950 0:00:00;1453;6.319694444;-75.553250000000006;Antioquia;Bello;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Nechí;Río Porce;;1437;11;313.949999999999989;120.596236489999995;T960
1121;26175040;TUNEZ HACIENDA [26175040];Climática Ordinaria;Convencional;15/04/1975 0:00:00;604;5.800250000;-75.650972220;Antioquia;Fredonia;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Directos Río Cauca  entre Río San Juan y  Pto Valdivia;;590;11;313.949999999999989;149.094130500000006;T901
1122;26185020;MESOPOTAMIA [26185020];Climática Ordinaria;Convencional;15/06/1970 0:00:00;2408;5.886361111;-75.318638890000003;Antioquia;La Unión;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Río Arma;;2374;11;313.949999999999989;150.008971599999995;T908
1123;23087260;COLTEPUNTO RNS 19 [23087260];Limnimétrica;Convencional;15/08/1977 0:00:00;280;6.168916667;-75.357416670000006;Antioquia;Rionegro;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;Quebrada La Cimarrona;2075;11;313.949999999999989;154.866554350000001;T472
1124;26205080;ALDEA LA [26205080];Meteorológica Especial;Convencional;15/09/1990 0:00:00;1737;6.341055556;-75.700944440000001;Antioquia;Medellín;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Directos Río Cauca  entre Río San Juan y  Pto Valdivia;;1684;11;313.949999999999989;148.312305299999991;T1526
1125;27011120;IGUANA LA [27011120];Pluviográfica;Convencional;15/10/1990 0:00:00;2300;6.316277778;-75.657527779999995;Antioquia;Medellín;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Nechí;Río Porce;;2290;11;313.949999999999989;149.348227600000001;T1528
1126;27011270;LAURELES-MEDELLIN [27011270];Pluviográfica;Convencional;1/06/2011 0:00:00;1512;6.246416667;-75.591055560000001;Antioquia;Medellín;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Nechí;Río Porce;;1488;11;313.949999999999989;126.097000440000002;T965
1127;27010810;SANTA HELENA [27010810];Pluviométrica;Convencional;15/08/1970 0:00:00;2707;6.196888889;-75.516750000000002;Antioquia;Medellín;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Nechí;Río Porce;;2706;11;313.949999999999989;125.189241499999994;T949
1128;27011110;ASTILLEROS [27011110];Pluviométrica;Convencional;15/10/1990 0:00:00;2450;6.257305556;-75.675861110;Antioquia;Medellín;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Nechí;Río Porce;;2414;11;313.949999999999989;142.411716250000012;T1527
1129;23080650;CAMPOALEGRE [23080650];Pluviométrica;Convencional;15/06/1973 0:00:00;2183;6.073777778;-75.335611110000002;Antioquia;Carmen De Viboral;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;2188;11;313.949999999999989;148.034770049999992;T473
1130;27010770;CHUSCAL EL [27010770];Pluviométrica;Convencional;15/08/1970 0:00:00;2227;6.178333333;-75.705083329999994;Antioquia;Heliconia;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Directos Río Cauca  entre Río San Juan y  Pto Valdivia;;2228;11;313.949999999999989;183.518426000000005;T947
1131;26170190;DIQUE EL [26170190];Pluviométrica;Convencional;15/09/1970 0:00:00;922;5.803861111;-75.723611109999993;Antioquia;Jericó;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Río Frío y Otros Directos al Cauca;;920;11;313.949999999999989;172.416538750000001;T897
1132;26180170;UNION LA [26180170];Pluviométrica;Convencional;15/05/1970 0:00:00;2530;5.998333333;-75.381388889999997;Antioquia;La Unión;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Río Arma;;2529;11;313.949999999999989;177.843072500000005;T903
1133;23080640;MARINILLA [23080640];Pluviométrica;Convencional;15/06/1973 0:00:00;2088;6.164768889;-75.317280556;Antioquia;Marinilla;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;2096;11;313.949999999999989;154.866554350000001;T472
1134;26180200;MONTEBELLO [26180200];Pluviométrica;Convencional;15/10/1970 0:00:00;2129;5.950300000;-75.536900000000003;Antioquia;Montebello;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Río Arma;;2136;11;313.949999999999989;132.083963000000011;T906
1135;26170150;PUEBLORRICO [26170150];Pluviométrica;Convencional;15/09/1970 0:00:00;1819;5.791055556;-75.838805559999997;Antioquia;Pueblorrico;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Río Frío y Otros Directos al Cauca;;1813;11;313.949999999999989;157.550000000000011;T895
1136;26200130;BOLOMBOLO [26200130];Pluviométrica;Convencional;15/05/1980 0:00:00;530;5.968100000;-75.837400000000002;Antioquia;Venecia;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Directos Río Cauca  entre Río San Juan y  Pto Valdivia;;559;11;313.949999999999989;137.983303150000012;T914
1137;27015070;AEROPUERTO OLAYA HERRERA [27015070];Sinóptica Principal;Convencional;15/09/1940 0:00:00;1500;6.220610833;-75.588971943999994;Antioquia;Medellín;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Nechí;Río Porce;;1493;11;313.949999999999989;126.097000440000002;T965
1138;23085110;PENOL EL [23085110];Climática Ordinaria;Convencional;15/06/1973 0:00:00;2022;6.213888900;-75.241388889000007;Antioquia;Peñol;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;2025;11;313.949999999999989;142.450119924999996;T481
1139;23085140;SAN FRANCISCO [23085140];Climática Ordinaria;Convencional;15/06/1973 0:00:00;1325;5.963805556;-75.100694439999998;Antioquia;San Francisco;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;1306;11;313.949999999999989;190.417225400000007;T482
1140;23085160;CORRIENTES [23085160];Climática Ordinaria;Convencional;15/05/1975 0:00:00;1965;6.311944444;-75.253555559999995;Antioquia;San Vicente;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;1953;11;313.949999999999989;156.331140874999988;T483
1141;23085220;SAN CARLOS [23085220];Climática Principal;Convencional;15/05/1983 0:00:00;1113;6.157666667;-75.038916670000006;Antioquia;San Carlos;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;1133;11;313.949999999999989;156.385236300000003;T484
1142;23087200;PAILANIA [23087200];Limnimétrica;Convencional;15/07/1973 0:00:00;285;5.974694444;-75.117138890000007;Antioquia;Cocorná;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;Santo Domingo;796;11;313.949999999999989;190.417225400000007;T482
1143;23080810;JORDAN EL [23080810];Pluviográfica;Convencional;15/11/1982 0:00:00;820;6.157900000;-75.038799999999995;Antioquia;San Carlos;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;1133;11;313.949999999999989;199.871637600000014;T477
1144;23070020;RIO CLARO [23070020];Pluviográfica;Convencional;1/09/2009 0:00:00;449;5.855527778;-74.848361109999999;Antioquia;Sonsón;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Directos Magdalena Medio entre ríos La Miel y Nare;;416;11;313.949999999999989;215.973348799999997;T470
1145;23080750;COCORNA [23080750];Pluviométrica;Convencional;15/05/1975 0:00:00;1280;6.053333333;-75.182611111;Antioquia;Cocorná;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;1258;11;313.949999999999989;172.5;T475
1146;23080820;TAFETANES [23080820];Pluviométrica;Convencional;15/05/1983 0:00:00;1940;6.146722222;-75.117750000000001;Antioquia;Granada;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;1936;11;313.949999999999989;172.336359600000009;T478
1147;23080920;SANTUARIO [23080920];Pluviométrica;Convencional;15/05/1992 0:00:00;2138;6.133880000;-75.274000000000001;Antioquia;Santuario;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Medio Magdalena;Río Nare;;2133;11;313.949999999999989;154.866554350000001;T472
1148;23070010;CLARO DE LUNA [23070010];Pluviométrica;Convencional;15/04/1987 0:00:00;3347;5.861416667;-74.762027779999997;Antioquia;Sonsón;Area Operativa 10 - Tolima;Magdalena Cauca;Medio Magdalena;Directos Magdalena Medio entre ríos La Miel y Nare;;321;11;313.949999999999989;172.374017500000008;T1464
1149;23115010;PUERTO BOYACA [23115010];Climática Ordinaria;Convencional;15/08/1974 0:00:00;350;5.978333333;-74.566666670000004;Boyacá;Puerto Boyacá;Area Operativa 10 - Tolima;Magdalena Cauca;Medio Magdalena;Directos al Magdalena Medio entre ríos Negro ;;141;11;313.949999999999989;157.456941999999998;T496
1150;23077020;PUENTE FERROCARRIL [23077020];Limnigráfica;Convencional;15/07/1973 0:00:00;1638;6.036722222;-74.638111109999997;Antioquia;Puerto Nare;Area Operativa 10 - Tolima;Magdalena Cauca;Medio Magdalena;Directos Magdalena Medio entre ríos La Miel y Nare;Cocorna;139;11;313.949999999999989;157.456941999999998;T496
1151;23097040;PUERTO INMARCO [23097040];Limnigráfica;Convencional;15/06/1973 0:00:00;1371;6.221500000;-74.569555559999998;Antioquia;Puerto Nare;Area Operativa 10 - Tolima;Magdalena Cauca;Medio Magdalena;Rió San Bartolo y otros directos al Magdalena Medio;Magdalena;128;11;313.949999999999989;159.354610360000009;T1465
1152;23087230;PUERTO BELLO  - AUT [23087230];Limnimétrica;Automática con Telemetría. Convencional;15/06/1979 0:00:00;1729;6.211972222;-74.607111110000005;Antioquia;Puerto Nare;Area Operativa 10 - Tolima;Magdalena Cauca;Medio Magdalena;Río Nare;Nare;135;11;313.949999999999989;159.354610360000009;T1465
1153;23080720;CANTERAS [23080720];Pluviométrica;Convencional;15/03/1979 0:00:00;1723;6.276166667;-74.674333329999996;Antioquia;Puerto Nare;Area Operativa 10 - Tolima;Magdalena Cauca;Medio Magdalena;Río Nare;;157;11;313.949999999999989;159.354610360000009;T1465
1154;23110030;PUERTO NINO [23110030];Pluviométrica;Convencional;15/08/1974 0:00:00;150;5.937527778;-74.421777778000006;Boyacá;Puerto Boyacá;Area Operativa 10 - Tolima;Magdalena Cauca;Medio Magdalena;Directos al Magdalena Medio entre ríos Negro ;;186;11;313.949999999999989;155.238615689999989;T493
1155;23110040;TRIQUE EL [23110040];Pluviométrica;Convencional;15/08/1974 0:00:00;179;5.880888889;-74.568341669999995;Boyacá;Puerto Boyacá;Area Operativa 10 - Tolima;Magdalena Cauca;Medio Magdalena;Directos al Magdalena Medio entre ríos Negro ;;147;11;313.949999999999989;172.419350500000007;T494
1156;23110060;PADILLA [23110060];Pluviométrica;Convencional;15/05/1984 0:00:00;171;6.193611111;-74.333055560000005;Santander;Cimitarra;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Medio Magdalena;Directos al Magdalena Medio entre ríos Negro ;;157;11;313.949999999999989;329.101089000000002;T495
1157;23125120;CIMITARRA [23125120];Climática Ordinaria;Convencional;15/04/1975 0:00:00;198;6.308611111;-73.952222219999996;Santander;Cimitarra;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Medio Magdalena;Río Carare (Minero);;181;11;313.949999999999989;215.896973620000011;T509
1158;24017590;PUENTE NACIONAL - AUT [24017590];Limnigráfica;Automática con Telemetría. Convencional;15/02/1974 0:00:00;1650;5.872777778;-73.677777780;Santander;Puente Nacional;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;Suarez;1593;11;313.949999999999989;108.085316800000001;T584
1159;24010640;BOLIVAR [24010640];Pluviométrica;Convencional;15/03/1974 0:00:00;2165;5.986111111;-73.770833330000002;Santander;Bolivar;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;2146;11;313.949999999999989;185.093246924999988;T579
1160;24010820;GUAVATA [24010820];Pluviométrica;Convencional;15/08/1980 0:00:00;218;5.961388889;-73.702500000000001;Santander;Guavatá;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1912;11;313.949999999999989;115.032690590000001;T587
1161;23120220;PRADERA LA [23120220];Pluviométrica;Convencional;15/08/1980 0:00:00;2590;5.870833333;-73.913333330;Santander;Jesús María;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Medio Magdalena;Río Carare (Minero);;2536;11;313.949999999999989;138.681465620000012;T501
1162;24010210;JESUS MARIA [24010210];Pluviométrica;Convencional;15/03/1958 0:00:00;1920;5.873333333;-73.781666670000007;Santander;Jesús María;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1898;11;313.949999999999989;154.178838250000013;T574
1163;23125130;LANDAZURI [23125130];Pluviométrica;Convencional;15/04/1975 0:00:00;935;6.221388889;-73.808888890000006;Santander;Landázuri;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Medio Magdalena;Río Carare (Minero);;926;11;313.949999999999989;161.291274299999998;T510
1164;24010670;SUCRE [24010670];Pluviométrica;Convencional;15/02/1974 0:00:00;2270;5.919722222;-73.796388890000003;Santander;Sucre;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;2320;11;313.949999999999989;168.013839880000006;T582
1165;24025050;CHARALA [24025050];Climática Ordinaria;Convencional;15/11/1973 0:00:00;1350;6.274166667;-73.150555560000001;Santander;Charalá;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Fonce;;1295;11;313.949999999999989;130.064770000000010;T612
1166;24015280;GAMBITA [24015280];Climática Ordinaria;Convencional;15/05/1974 0:00:00;1900;5.944722222;-73.343611109999998;Santander;Gámbita;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1907;11;313.949999999999989;186.121639600000009;T600
1167;24015250;LAJA LA [24015250];Climática Ordinaria;Convencional;15/11/1973 0:00:00;1400;6.237166667;-73.415388890000003;Santander;Guadalupe;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1437;11;313.949999999999989;160.869593909999992;T597
1168;24017900;BOCATOMA ARRIBA [24017900];Limnimétrica;Convencional;15/11/1990 0:00:00;20;5.835222222;-73.547666669999998;Boyacá;Moniquirá;Area Operativa 06 - Boyacá-Casanare-Vichada;Magdalena Cauca;Sogamoso;Río Suárez;Quebrada La Sicha;2033;11;313.949999999999989;154.881201900000008;T583
1169;24027030;NEMIZAQUE [24027030];Limnimétrica;Convencional;15/06/1971 0:00:00;1308;6.229444444;-73.171666669999993;Santander;Charalá;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Fonce;Pienta;1312;11;313.949999999999989;130.064770000000010;T612
1170;24027050;PUENTE LLANO [24027050];Limnimétrica;Convencional;15/08/1971 0:00:00;1280;6.285000000;-73.126111109999997;Santander;Charalá;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Fonce;Taquiza;1258;11;313.949999999999989;130.064770000000010;T612
1171;24017580;JUSTO PASTOR GOMEZ [24017580];Limnimétrica;Convencional;15/11/1972 0:00:00;1400;6.233055556;-73.306944439999995;Santander;Oiba;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;Oibita;1370;11;313.949999999999989;178.179834590000013;T576
1172;24017570;SAN BENITO [24017570];Limnimétrica;Convencional;15/04/1974 0:00:00;145;6.118333333;-73.493333329999999;Santander;San Benito;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;Suarez;1032;11;313.949999999999989;135.000912125000013;T571
1173;24020040;ENCINO [24020040];Pluviográfica;Convencional;15/11/1954 0:00:00;1814;6.138333333;-73.098055560000006;Santander;Encino;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Fonce;;1869;11;313.949999999999989;200.371484869999989;T603
1174;24010710;MONIQUIRA [24010710];Pluviométrica;Convencional;15/04/1974 0:00:00;1764;5.852166667;-73.576416670;Boyacá;Moniquirá;Area Operativa 06 - Boyacá-Casanare-Vichada;Magdalena Cauca;Sogamoso;Río Suárez;;1723;11;313.949999999999989;154.881201900000008;T583
1175;24010750;MIRAVALLES [24010750];Pluviométrica;Convencional;15/02/1974 0:00:00;1730;5.925833333;-73.609166669999993;Boyacá;Moniquirá;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1549;11;313.949999999999989;108.085316800000001;T584
1176;24010870;PALERMO [24010870];Pluviométrica;Convencional;15/12/1970 0:00:00;2200;5.899527778;-73.196194439999999;Boyacá;Paipa;Area Operativa 06 - Boyacá-Casanare-Vichada;Magdalena Cauca;Sogamoso;Río Suárez;;2255;11;313.949999999999989;95.408545375000003;T591
1177;24010110;COMODA LA [24010110];Pluviométrica;Convencional;15/02/1954 0:00:00;1520;6.076944444;-73.469166670000007;Boyacá;Santana;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1499;11;313.949999999999989;135.000912125000013;T571
1178;24011070;SANTUARIO EL [24011070];Pluviométrica;Convencional;15/09/1984 0:00:00;1799;6.323932778;-73.467411111000004;Santander;Contratación;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1784;11;313.949999999999989;172.425278749999990;T593
1179;24010850;PALMA LA [24010850];Pluviométrica;Convencional;15/08/1980 0:00:00;2100;5.868000000;-73.383833330000002;Santander;Gámbita;Area Operativa 06 - Boyacá-Casanare-Vichada;Magdalena Cauca;Sogamoso;Río Suárez;;2097;11;313.949999999999989;122.580161290000007;T590
1180;24010240;OIBA [24010240];Pluviométrica;Convencional;15/11/1958 0:00:00;1400;6.262500000;-73.303333330000001;Santander;Oiba;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1432;11;313.949999999999989;178.179834590000013;T576
1181;24010650;OLIVAL [24010650];Pluviométrica;Convencional;15/11/1973 0:00:00;1502;6.151388889;-73.341666669999995;Santander;Suaita;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1503;11;313.949999999999989;137.868329600000010;T580
1182;24010760;SUAITA [24010760];Pluviométrica;Convencional;15/03/1958 0:00:00;1660;6.099000000;-73.441388889999999;Santander;Suaita;Area Operativa 08 - Santanderes-Arauca;Magdalena Cauca;Sogamoso;Río Suárez;;1660;11;313.949999999999989;149.447620835000009;T585
1183;24035330;BOAVITA [24035330];Agrometeorológica;Convencional;15/08/1978 0:00:00;2150;6.328972222;-72.582277779999998;Boyacá;Boavita;Area Operativa 06 - Boyacá-Casanare-Vichada;Magdalena Cauca;Sogamoso;Río Chicamocha;;2179;7;264.730000000000018;87.207063579999996;T666
1184;24035120;SURBATA BONZA [24035120];Agrometeorológica;Convencional;15/03/1944 0:00:00;2485;5.802444444;-73.074472220000004;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;Magdalena Cauca;Sogamoso;Río Chicamocha;;2508;7;264.730000000000018;87.260567559999998;T657
1185;24035020;BETEITIVA [24035020];Climática Ordinaria;Convencional;15/12/1981 0:00:00;2575;5.907277778;-72.810611109999996;Boyacá;Betéitiva;Area Operativa 06 - Boyacá-Casanare-Vichada;Magdalena Cauca;Sogamoso;Río Chicamocha;;2585;7;264.730000000000018;110.268513600000006;T614
1186;24035420;CERINZA [240354200];Climática Ordinaria;Convencional;18/05/2009 0:00:00;2643;5.962250000;-72.938500000000005;Boyacá;Cerinza;Area Operativa 06 - Boyacá-Casanare-Vichada;Magdalena Cauca;Sogamoso;Río Chicamocha;;2672;7;264.730000000000018;116.141653875000003;T631
1187;24035010;CUSAGUI [24035010];Climática Ordinaria;Convencional;15/05/1986 0:00:00;2950;6.248111111;-72.548888890000001;Boyacá;La Uvita;Area Operativa 06 - Boyacá-Casanare-Vichada;Magdalena Cauca;Sogamoso;Río Chicamocha;;2914;7;264.730000000000018;123.610565660000006;T656
