CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;ESTADO;FECHA_INSTALACION;FECHA_SUSPENSION;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERATIVA;ENTIDAD;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA;CORRIENTE;OBSERVACION;SUBRED
32107010;PUERTO ARTURO [32107010];Limnimétrica;Convencional;Activa;15/11/1978;;1745;2.5688888890;-72.7511111110;Guaviare;San José Del Guaviare;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Medio Guaviare;Guaviare;14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO;
32107030;SAN JOSE GUAVIARE [32107030];Limnimétrica;Convencional;Activa;15/04/1988;;172;2.5734444440;-72.63791667;Guaviare;San José Del Guaviare;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Medio Guaviare;Guaviare;;RED ALERTAS - AREA OPERATIVA 03,Piedemonte y Altillanura Meta-Csanare-Arauca
32157010;MAPIRIPANA [32157010];Limnimétrica;Convencional;Activa;15/03/1983;;121;2.80;-70.53333333;Guaviare;San José Del Guaviare;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Medio Guaviare;Guaviare;Mesa de servicio con incidencia INC 2018-012995;RED ALERTAS - AREA OPERATIVA 03
42077030;PITUNA [42077030];Limnimétrica;Convencional;Activa;15/04/1984;;185;1.30;-70.33;Vaupes;Mitú;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Vaupes;Bajo Vaupés;Cudayari;Estacion Homologada con PITUNA [42070020] . Datos Transferidos desde 15/04/1984.;
42057010;YURUPARI [42057010];Limnimétrica;Convencional;Activa;15/03/1984;;200;0.85;-71.01;Vaupes;Mitú;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Vaupes;Bajo Vaupés;Vaupes;Estacion Homologada con YURUPARI [42040010] . Datos Transferidos desde 15/03/1984.;
42057020;MANDI [42057020];Limnimétrica;Convencional;Activa;15/04/1984;;190;1.10;-70.74;Vaupes;Mitú;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Vaupes;Bajo Vaupés;Vaupes;Estacion Homologada con MANDI [42050020] . Datos Transferidos desde 15/04/1984.;
42067010;LOS CERROS [42067010];Limnimétrica;Convencional;Activa;15/03/1984;;195;0.90;-70.77;Vaupes;Mitú;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Vaupes;Bajo Vaupés;Vaupes;Estacion Homologada con LOS CERROS [42060010]. Datos Transferidos desde 15/03/1984.;
42077010;SAN ANTONIO [42077010];Limnimétrica;Convencional;Activa;15/04/1984;;185;1.23;-70.73;Vaupes;Mitú;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Vaupes;Bajo Vaupés;Vaupes;Estacion Homologada con SAN ANTONIO [42070010] . Datos Transferidos desde 15/04/1984.;
35257040;ACEITICO [35257040];Limnimétrica;Convencional;Activa;15/02/1983;;67;6.1835555560;-68.4414722220;Vichada;Puerto Carreño;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos Bajo Meta entre ríos Casanare y Orinoco ;Meta;14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO;
38017010;PUERTO CARREÑO [38017010];Limnimétrica;Convencional;Activa;15/02/1983;;55;6.1765277780;-67.47958333;Vichada;Puerto Carreño;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos Bajo Meta entre ríos Casanare y Orinoco ;Orinoco;Modificación de nombre solicitado por el área por correo electrónico;RED ALERTAS - AREA OPERATIVA 03
38017040;CASUARITO [38017040];Limnimétrica;Convencional;Activa;15/04/1984;;65;5.6826944440;-67.64019444;Vichada;Puerto Carreño;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Orinoco Directos;Directos Orinoco entre ríos Tomo y Meta (mi);Orinoco;;
35257020;PATEVACAL [35257020];Limnimétrica;Convencional;Activa;15/02/1983;;76;6.1760555560;-69.12872222;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos Bajo Meta entre ríos Casanare y Orinoco ;Meta;;
35257030;PUERTO FORTUNA [35257030];Limnimétrica;Convencional;Activa;15/02/1983;;73;6.15;-68.78;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos Bajo Meta entre ríos Casanare y Orinoco ;Meta;Estacion Homologada con PUERTO FORTUNA [35250030]. Datos Transferidos desde 15/06/1983.|14/03/2022$Migracion$Proceso de Homologacion segunda fase aplazado por solicitud de informática por cargue masivo de datos.|14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO;
35267080;AGUAVERDE [35267080];Limnimétrica;Convencional;Activa;15/02/1983;;82;5.79;-69.99;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos al Río Meta entre ríos Cusiana y Carare ;Meta;Estacion Homologada con AGUAVERDE [35260070]. Datos Transferidos desde 15/06/1983.|14/03/2022$Migracion$Solicitud Ajustes Coordinadora AO|09/05/2022$Migracion$Estación incluida en segunda fase de homologacion. Proceso suspendido por solicitud de Informática. Tan pronto se reinicie proceso se informara oportunamente.;
35267030;SANTA MARIA [35267030];Limnimétrica;Convencional;Activa;15/01/1983;;108;5.2708333330;-70.70558333;Vichada;Santa Rosalía;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos al Río Meta entre ríos Cusiana y Carare ;Meta;;
32207010;CEJAL [32207010];Limnimétrica;Convencional;Activa;15/12/1983;;94;3.99;-68.3499972220;Vichada;Cumaribo;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Guaviare;Bajo Guaviare;Guaviare;Estacion Homologada con CEJAL [32200010]. Datos Transferidos desde 15/06/1983.|14/03/2022$Migracion$Proceso de Homologacion Segunda Fase aplazado por solicitud de Informática. Migración masiva de datos;
33077010;SANTA RITA [33077010];Limnimétrica;Convencional;Activa;15/10/1984;;80;4.87;-68.36;Vichada;Cumaribo;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Vichada;Bajo Vichada;Vichada;Estacion Homologada con SANTA RITA [33060010]. Datos Transferidos desde 15/12/1983.|14/03/2022$Migracion$Homologacion Segunda Fase aplazada por solicitud de Informática por cargue masivo de datos.;
34037700;CENTRO ADTIVO TOMO [34037700];Limnimétrica;Convencional;Activa;02/12/2014;;76;5.3535;-67.85430556;Vichada;Cumaribo;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Tomo;Bajo Río Tomo;Tuparro;;
38027700;MAIPURES CABAÑAS [38027700];Limnimétrica;Convencional;Activa;02/12/2014;;77;5.2494722220;-67.85561111;Vichada;Cumaribo;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Orinoco Directos;Río Tuparro;Tuparro;Corrección solicitada por verificación del área operativa 03;
38037010;MATAVEN [38037010];Limnimétrica;Convencional;Activa;15/12/1983;;88;4.54;-67.8599972220;Vichada;Cumaribo;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Orinoco Directos;Caño Matavén;Orinoco;Estacion Homologada con MATAVEN [38030010]. Datos Transferidos desde 15/12/1983.;
26205080;ALDEA LA [26205080];Meteorológica Especial;Convencional;Activa;15/09/1990;;1737;6.3410555560;-75.70094444;Antioquia;Medellín;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Directos Río Cauca  entre Río San Juan y  Pto Valdivia;;;Zona cafetera,RED ALERTAS - AREA OPERATIVA 01
23055070;ARGELIA [23055070];Meteorológica Especial;Convencional;Activa;15/07/1977;;1755;5.73;-75.14;Antioquia;Argelia;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Río La Miel (Samaná);;Estación Homologada con ARGELIA ANTIOQUIA [23050420]. Datos Transferidos desde 15/07/1977.;
23125090;PAUNA [23125090];Meteorológica Especial;Convencional;Activa;15/03/1993;;1225;5.6494722220;-73.98102778;Boyacá;Pauna;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Río Carare (Minero);;;Magdalena Medio,RED ALERTAS - AREA OPERATIVA 06
21205870;SALITRE EL [21205870];Meteorológica Especial;Convencional;Activa;15/09/1976;;2570;4.7388888890;-74.33427778;Cundinamarca;Bojacá;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;
21205880;FLORES CHIBCHA [21205880];Meteorológica Especial;Convencional;Activa;15/09/1976;;2550;4.7897222220;-74.26477778;Cundinamarca;Madrid;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;
21206060;CASABLANCA [21206060];Meteorológica Especial;Convencional;Activa;15/09/1976;;2575;4.7171111110;-74.25333333;Cundinamarca;Madrid;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11
21205920;SUASUQUE [21205920];Meteorológica Especial;Convencional;Activa;15/09/1976;;2650;4.8208333330;-73.96388889;Cundinamarca;Sopó;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;RED ALERTAS - AREA OPERATIVA 11,Altiplano Cundiboyacense y oriente de Santander
21205990;LLANO EL [21205990];Meteorológica Especial;Convencional;Activa;15/02/1977;03/05/2019;2560;4.9277777780;-73.95;Cundinamarca;Sopó;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;POR SOLICITUD DEL COORDINADOR DEL AO A PARTIR DE LA FECHA 23112023 SE CAMBIA ESTADO DE LA ESTACIÓN DE SUSPENDIDA A ACTIVA;
21205960;TACHI [21205960];Meteorológica Especial;Convencional;Activa;15/02/1977;;2650;4.9390555560;-74.15258333;Cundinamarca;Subachoque;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11
21206030;SAN CAYETANO [21206030];Meteorológica Especial;Convencional;Activa;15/02/1977;;2650;4.9168333330;-74.18166667;Cundinamarca;Subachoque;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;
21206010;LORETOKI HACIENDA [21206010];Meteorológica Especial;Convencional;Activa;15/02/1977;;2550;5.0890277780;-73.802750;Cundinamarca;Suesca;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;
21206020;SANTILLANA [21206020];Meteorológica Especial;Convencional;Activa;15/02/1977;;2575;4.8985277780;-74.10483333;Cundinamarca;Tabio;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;RED ALERTAS - AREA OPERATIVA 11,Altiplano Cundiboyacense y oriente de Santander
15065100;CRUZ LA HACIENDA [15065100];Meteorológica Especial;Convencional;Activa;15/12/1985;;155;11.11586111;-72.70858333;La Guajira;Hato Nuevo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Caribe - Guajira;Río Ranchería;;;
21245140;SANTA ISABEL [21245140];Meteorológica Especial;Convencional;Activa;15/10/1981;;2288;4.7118611110;-75.09445556;Tolima;Santa Isabel;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Lagunilla y Otros Directos al Magdalena;;;Alto Magdalena Huila -Tolima,RED ALERTAS - AREA OPERATIVA 10
26115080;CANDELARIA [26115080];Meteorológica Especial;Convencional;Activa;15/01/1978;;945;4.4809166670;-76.07988889;Valle Del Cauca;Roldanillo;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral;;;RED ALERTAS - AREA OPERATIVA 09
3526500201;LA PRIMAVERA [3526500201];Meteorológica Especial;Automática con Telemetría, Convencional;Activa;15/02/2021;;140;5.4808888890;-70.4213055560;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos al Río Meta entre ríos Cusiana y Carare ;;Actualizada Tecnologia y Tipo de Transmision por solicitud del coordinador del AO. (31012023);
51039010;TUMACO - AUT [51039010];Meteorologica Marina;Automática con Telemetría, Convencional;Activa;15/09/1951;;0;1.8193055560;-78.73027778;Nariño;Tumaco;Area Operativa 07 - Nariño-Putumayo;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Pacifico;Mira;Río Rosario;Pacifico;;
17019010;SAN ANDRES - AUT [17019010];Meteorologica Marina;Automática con Telemetría, Convencional;Activa;15/12/1996;;1;12.5561111110;-81.7033888890;Archipielago De San Andres, Providencia Y Santa Catalina;San Andrés;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Islas Caribe;OTRAS ISLAS DEL CARIBE Y ZONA MARITIMA;Mar Caribe;Actualizada Tecnologia. Tipo de Transmision y Estado por solicitud del Coordinador del AO. (17022023);
27011120;IGUANA LA [27011120];Pluviográfica;Convencional;Activa;15/10/1990;;2300;6.3162777780;-75.65752778;Antioquia;Medellín;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Nechí;Río Porce;;;RED ALERTAS - AREA OPERATIVA 01,Zona cafetera
27011270;LAURELES-MEDELLIN [27011270];Pluviográfica;Convencional;Activa;01/06/2011;;1512;6.2464166670;-75.59105556;Antioquia;Medellín;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Nechí;Río Porce;;Solicitado mediante Orfeo 20177010004873;Zona cafetera,RED ALERTAS - AREA OPERATIVA 01
23080940;PRESA SAN LORENZO [23080940];Pluviográfica;Convencional;Activa;15/07/1992;;1247;6.3845833330;-74.99677778;Antioquia;Alejandría;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Río Nare;;;
26230160;BRICENO [26230160];Pluviográfica;Convencional;Activa;15/10/1970;;1440;7.1052777780;-75.51166667;Antioquia;Briceño;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Directos Río Cauca  entre Río San Juan y  Pto Valdivia;;;
11110110;BOQUERON DE TOYO [11110110];Pluviográfica;Automática con Telemetría, Convencional;Activa;15/05/1983;10/05/2011;20;6.6994444440;-75.9775;Antioquia;Giraldo;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Atrato - Darién;Río Sucio;;"Por solicitud del Coordinador del AO REQ 2023-000209, se cambia el estado a ""ACTIVA"" la estación BOQUERON DE TOYO [11110110] (25012023) de tecnologia convencional, porque se construyó una una estación Automática con el proyecto de inversión del 1% UF1 Autopista Mar 2.  Estacion Repotemciada.
";
26230200;SABANALARGA [26230200];Pluviográfica;Convencional;Activa;15/03/1975;;910;6.8460;-75.81480556;Antioquia;Sabanalarga;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Directos Río Cauca  entre Río San Juan y  Pto Valdivia;;;RED ALERTAS - AREA OPERATIVA 01
23080810;JORDAN EL [23080810];Pluviográfica;Convencional;Activa;15/11/1982;;820;6.1579;-75.0388;Antioquia;San Carlos;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Río Nare;;;
23080390;SANTO DOMINGO [23080390];Pluviográfica;Convencional;Activa;15/04/1986;;1944;6.4683055560;-75.16380556;Antioquia;Santo Domingo;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Río Nare;;;RED ALERTAS - AREA OPERATIVA 01,Zona cafetera
23070020;RIO CLARO [23070020];Pluviográfica;Convencional;Activa;01/09/2009;;449;5.8555277780;-74.84836111;Antioquia;Sonsón;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Directos Magdalena Medio entre ríos La Miel y Nare;;;Radiación Visible,Radición Global,Radiación Ultravioleta
12010170;NUEVO ORIENTE [12010170];Pluviográfica;Convencional;Activa;15/03/1991;;23;7.4603333330;-76.68955556;Antioquia;Turbo;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Atrato - Darién;Directos Bajo Atrato entre río Sucio y desembocadura;;;
27020200;CEDENO [27020200];Pluviográfica;Convencional;Activa;15/11/1970;;1584;7.0707222220;-75.35558333;Antioquia;Yarumal;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Nechí;Alto Nechí;;;
29040240;USIACURI [29040240];Pluviográfica;Convencional;Activa;15/02/1964;;100;10.74472222;-74.98055556;Atlantico;Usiacurí;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Canal del Dique margen derecho;;;RED ALERTAS - AREA OPERATIVA 02,Atlántico, Magdalena y Norte de Bolívar
35020310;NAZARETH [35020310];Pluviográfica;Convencional;Activa;15/07/1984;;2800;4.172250;-74.1460;Bogota;Bogota, D.C;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Guayuriba;;;
29030570;HAYA LA [29030570];Pluviográfica;Convencional;Activa;15/01/1964;;100;9.9583333330;-75.18611111;Bolivar;San Juan Nepomuceno;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Canal del Dique margen izquierda;;;
35070260;ALMEIDA [35070260];Pluviográfica;Convencional;Activa;15/01/1959;;1954;4.9708333330;-73.37986111;Boyacá;Almeida;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
24010830;SAN PEDRO IGUAQUE [24010830];Pluviográfica;Convencional;Activa;15/08/1980;;2985;5.64;-73.45044444;Boyacá;Chíquiza;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 06
35070190;CHIVOR [35070190];Pluviográfica;Convencional;Activa;15/02/1962;;1850;4.8863611110;-73.36673611;Boyacá;Chivor;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;;;
24030350;DUITAMA [24030350];Pluviográfica;Convencional;Activa;15/01/1959;;2540;5.8300833330;-73.04461111;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
35070080;GARAGOA [35070080];Pluviográfica;Convencional;Activa;15/10/1959;;1700;5.0788611110;-73.36852778;Boyacá;Garagoa;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 06
35070110;GUAYATA LA GRANJA [35070110];Pluviográfica;Convencional;Activa;15/07/1971;;1580;4.9760833330;-73.49930556;Boyacá;Guayatá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;;;
35070520;POMARROSOS LOS [35070520];Pluviográfica;Convencional;Activa;15/08/1982;;1780;4.9314166670;-73.35036111;Boyacá;Macanal;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;;;
24030120;PESCA [24030120];Pluviográfica;Convencional;Activa;15/02/1957;;2678;5.5230330560;-73.07684778;Boyacá;Pesca;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;
35070010;RAMIRIQUI [35070010];Pluviográfica;Convencional;Activa;15/06/1957;;2360;5.3995277780;-73.33297222;Boyacá;Ramiriquí;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 06
35070310;TEATINOS [35070310];Pluviográfica;Convencional;Activa;15/04/1990;;3250;5.4228222220;-73.37577778;Boyacá;Samacá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;;;
35070180;SANTA MARIA [35070180];Pluviográfica;Convencional;Activa;15/01/1957;;850;4.8607777780;-73.256750;Boyacá;Santa María;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;;;RED ALERTAS - AREA OPERATIVA 06
24030940;SENA [24030940];Pluviográfica;Convencional;Activa;15/04/1981;;2500;5.7560555560;-72.90788889;Boyacá;Sogamoso;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;
35190010;CINTAS LAS [35190010];Pluviográfica;Convencional;Activa;15/02/1971;;3400;5.6141388890;-72.86766667;Boyacá;Sogamoso;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Lago de Tota;;;
