;OBJECTID;CODIGO;nombre;CATEGORIA;TECNOLOGIA;ESTADO;FECHA_INST;FECHA_SUSP;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERA;ENTIDAD;AREA_HIDRO;ZONA_HIDRO;SUBZONA_HI;altitudDEM;ID_REG;LimSupRPH;StationRPH;LimSupThsn;NThsnPol;LimInfTemp;LimSupTemp
1206;1207;24010870;PALERMO [24010870];Pluviométrica;Convencional;Activa;15/12/1970; ;2200;5.899528;-73.196194;Boyacá;Paipa;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;2255;11;313.95;24010870;95.408545375;T591;-3.3582988980716246;33.143716577540104
1207;1208;24011070;SANTUARIO EL [24011070];Pluviométrica;Convencional;Activa;15/09/1984; ;1799;6.323933;-73.467411;Santander;Contratación;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;1784;11;313.95;24011070;172.42527875;T593;0.696453168044078;36.292112299465245
1208;1209;24015250;LAJA LA [24015250];Climática Ordinaria;Convencional;Activa;15/11/1973; ;1400;6.237167;-73.415389;Santander;Guadalupe;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;1437;11;313.95;24015250;160.86959391;T597;3.683712121212122;38.611631016042786
1209;1210;24015280;GAMBITA [24015280];Climática Ordinaria;Convencional;Activa;15/05/1974; ;1900;5.944722;-73.34361099999998;Santander;Gámbita;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;1907;11;313.95;24015280;186.1216396;T600;-0.36243112947658324;35.469919786096256
1210;1211;24017570;SAN BENITO [24017570];Limnimétrica;Convencional;Activa;15/04/1974; ;145;6.118333;-73.493333;Santander;San Benito;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;1032;11;313.95;24010110;135.000912125;T571;7.1702823691460065;41.31885026737968
1211;1212;24017580;JUSTO PASTOR GOMEZ [24017580];Limnimétrica;Convencional;Activa;15/11/1972; ;1400;6.233056;-73.306944;Santander;Oiba;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;1370;11;313.95;24010240;178.17983459;T576;4.260502754820938;39.05949197860963
1212;1213;24017900;BOCATOMA ARRIBA [24017900];Limnimétrica;Convencional;Activa;15/11/1990; ;20;5.835222;-73.547667;Boyacá;Moniquirá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;2033;11;313.95;24010710;154.8812019;T583;-1.4471418732782362;34.62767379679145
1213;1214;24020040;ENCINO [24020040];Pluviográfica;Convencional;Activa;15/11/1954; ;1814;6.138333;-73.098056;Santander;Encino;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Fonce;1869;11;313.95;24020040;200.37148487;T603;-0.035296143250687924;35.723930481283425
1214;1215;24025050;CHARALA [24025050];Climática Ordinaria;Convencional;Activa;15/11/1973; ;1350;6.274167;-73.15055599999998;Santander;Charalá;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Fonce;1295;11;313.95;24025050;130.06477;T612;4.906163911845731;39.56082887700535
1215;1216;24027030;NEMIZAQUE [24027030];Limnimétrica;Convencional;Activa;15/06/1971; ;1308;6.229444;-73.171667;Santander;Charalá;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Fonce;1312;11;313.95;24025050;130.06477;T612;4.759814049586778;39.44719251336898
1216;1217;24027050;PUENTE LLANO [24027050];Limnimétrica;Convencional;Activa;15/08/1971; ;1280;6.285;-73.12611099999998;Santander;Charalá;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Fonce;1258;11;313.95;24025050;130.06477;T612;5.224690082644629;39.80815508021391
1217;1218;24020120;COROMORO [24020120];Pluviométrica;Convencional;Activa;15/11/1973; ;1520;6.299444;-73.04472199999998;Santander;Coromoro;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Fonce;1643;11;313.95;24020120;144.6353896;T605;1.9102961432506895;37.2346256684492
1218;1219;24020220;PAVAS LAS [24020220];Pluviométrica;Convencional;Activa;15/04/1983; ;2625;6.152722;-72.964583;Santander;Coromoro;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Fonce;2609;11;313.95;24020220;103.5;T607;-6.405819559228649;30.777406417112303
1219;1220;24020230;PUEBLO VIEJO [24020230];Pluviométrica;Convencional;Activa;15/04/1983; ;2107;6.248778;-72.94672199999998;Santander;Coromoro;Area Operativa 08 - Santanderes-Arauca;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Fonce;2106;11;313.95;24020230;115.0;T608;-2.0755853994490354;34.13970588235294
1220;1221;24030160;TASCO [24030160];Pluviométrica;Convencional;Activa;15/10/1957; ;2486;5.860357;-72.784791;Boyacá;Tasco;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;3104;7;264.73;24030160;110.2685136;T614;-10.667183195592285;27.468582887700535
1221;1222;24030240;SUSACON [24030240];Pluviométrica;Convencional;Activa;15/02/1958; ;2550;6.23175;-72.689333;Boyacá;Susacón;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2477;7;264.73;24030240;136.3490945;T619;-5.2694559228650135;31.65975935828877
1222;1223;24030350;DUITAMA [24030350];Pluviográfica;Convencional;Activa;15/01/1959; ;2540;5.830083;-73.044611;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2613;7;264.73;24030350;82.65740805;T628;-6.440254820936639;30.750668449197864
1223;1224;24030370;SUSA [24030370];Pluviográfica;Convencional;Activa;15/11/1959; ;380;6.1885;-72.834833;Santander;Onzaga;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2908;7;264.73;24030370;229.415671545;T629;-8.979855371900825;28.778743315508024
1224;1225;24030400;SANTA ROSA D VITERBO [24030400];Pluviométrica;Convencional;Activa;15/02/1964; ;2690;5.868722;-72.98577799999998;Boyacá;Santa Rosa De Viterbo;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2736;7;264.73;24030400;116.141653875;T631;-7.4991391184572995;29.92847593582888
1225;1226;24030570;APOSENTOS [24030570];Pluviométrica;Convencional;Activa;15/05/1971; ;2328;6.062083;-72.635333;Boyacá;Socotá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2353;7;264.73;24030570;113.7835024;T637;-4.2019628099173545;32.48863636363637
1226;1227;24030580;JERICO [24030580];Pluviométrica;Convencional;Activa;15/06/1971; ;2962;6.141472;-72.593333;Boyacá;Jericó;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2801;7;264.73;24030580;149.1958043;T638;-8.058712121212121;29.493983957219253
1227;1228;24030650;TUTAZA [24030650];Pluviométrica;Convencional;Activa;15/06/1974; ;2833;6.033611;-72.85561099999998;Boyacá;Tutazá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2881;7;264.73;24030650;130.95282001;T641;-8.747417355371901;28.959224598930483
1228;1229;24030670;SANTA ROSITA [24030670];Pluviométrica;Convencional;Activa;15/06/1974; ;3240;6.139639;-72.771;Boyacá;Sativanorte;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;3268;7;264.73;24030670;91.17576878000001;T643;-12.079028925619834;26.37232620320856
1229;1230;24030690;CURITAL [24030690];Pluviométrica;Convencional;Activa;15/05/1974; ;3100;5.988583;-72.644056;Boyacá;Socha;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;3104;7;264.73;24030690;109.47671951;T645;-10.667183195592285;27.468582887700535
1230;1231;24030840;ANTENA TV RUSIA LA [24030840];Pluviométrica;Convencional;Activa;15/08/1980; ;3650;5.891639;-73.082389;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;3676;11;313.95;24030840;69.2135205;T651;-15.59142561983471;23.645053475935832
1231;1232;24030850;ASERRIO EL [24030850];Pluviométrica;Convencional;Activa;15/08/1980; ;2500;6.232583;-72.781194;Santander;Onzaga;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2901;7;264.73;24030850;132.924336425;T652;-8.919593663911845;28.82553475935829
1232;1233;24030860;CAPILLA LA [24030860];Pluviométrica;Convencional;Activa;15/08/1980; ;2800;6.100722;-72.866667;Boyacá;Tutazá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;3292;7;264.73;24030860;77.1318179;T653;-12.285640495867769;26.211898395721928
1233;1234;24035010;CUSAGUI [24035010];Climática Ordinaria;Convencional;Activa;15/05/1986; ;2950;6.248111;-72.548889;Boyacá;La Uvita;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2914;7;264.73;24035010;123.61056566;T656;-9.03150826446281;28.738636363636367
1234;1235;24035020;BETEITIVA [24035020];Climática Ordinaria;Convencional;Activa;15/12/1981; ;2575;5.907278;-72.81061099999998;Boyacá;Betéitiva;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2585;7;264.73;24030160;110.2685136;T614;-6.1992079889807155;30.93783422459893
1235;1236;24035120;SURBATA BONZA [24035120];Agrometeorológica;Convencional;Activa;15/03/1944; ;2485;5.802444;-73.074472;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2508;7;264.73;24035120;87.26056756;T657;-5.536329201101927;31.452540106951872
1236;1237;24035320;SATIVANORTE [24035320];Climática Ordinaria;Convencional;Activa;15/06/1974; ;2594;6.116861;-72.70483299999998;Boyacá;Sativanorte;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2326;7;264.73;24035320;96.86972146;T665;-3.9695247933884295;32.669117647058826
1237;1238;24035330;BOAVITA [24035330];Agrometeorológica;Convencional;Activa;15/08/1978; ;2150;6.328972;-72.582278;Boyacá;Boavita;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2179;7;264.73;24035330;87.20706357999998;T666;-2.704028925619834;33.65173796791444
1238;1239;24035350;ANDALUCIA [24035350];Climática Principal;Convencional;Activa;15/09/1996; ;3265;5.901139;-73.058333;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;3381;7;264.73;24030840;69.2135205;T651;-13.051825068870523;25.61697860962567
1239;1240;24035420;CERINZA [240354200];Climática Ordinaria;Convencional;Activa;18/05/2009; ;2643;5.96225;-72.9385;Boyacá;Cerinza;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2672;7;264.73;24030400;116.141653875;T631;-6.948174931129476;30.356283422459896
1240;1241;24037100;VEGAS LAS [24037100];Limnimétrica;Convencional;Activa;15/11/1990; ;2700;5.862778;-73.075778;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;3005;7;264.73;24030840;69.2135205;T651;-9.814910468319558;28.13034759358289
1241;1242;24037190;SAN RAFAEL  - AUT [24037190];Limnigráfica;Automática con Telemetría. Convencional;Activa;15/02/1972; ;2500;5.807611;-73.013806;Boyacá;Tibasosa;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2486;7;264.73;24030350;82.65740805;T628;-5.346935261707989;31.599598930481285
1242;1243;24037270;CHITICUY [24037270];Limnimétrica;Convencional;Activa;15/12/1991; ;2500;5.845444;-73.01361099999998;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2589;7;264.73;24030350;82.65740805;T628;-6.233643250688704;30.911096256684495
1243;1244;24037410;PUENTE COLORADO [24037410];Limnimétrica;Convencional;Activa;15/05/1974; ;2500;6.014028;-72.806056;Boyacá;Belén;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2565;7;264.73;24030650;130.95282001;T641;-6.027031680440771;31.071524064171125
1244;1245;24037480;TRINIDAD LA [24037480];Limnimétrica;Convencional;Activa;15/08/1978; ;2500;5.840028;-73.08225;Boyacá;Duitama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2640;7;264.73;24035120;87.26056756;T657;-6.672692837465564;30.570187165775405
1245;1246;24037510;PAZ DE RIO [24037510];Limnigráfica;Convencional;Activa;15/11/1980; ;2225;5.987747;-72.744522;Boyacá;Paz De Rio;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2209;7;264.73;24030690;109.47671951;T645;-2.9622933884297513;33.45120320855615
1246;1247;2403500040;DUITAMA - AUT  [2403500041];Climática Principal;Automática con Telemetría. Convencional;Activa;16/10/2017; ;2492;5.78755;-73.05155;Boyacá;Paipa;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;2491;7;264.73;24035120;87.26056756;T657;-5.389979338842975;31.566176470588236
1247;1248;35235010;CARDON EL AUT [35235010];Climática Ordinaria;Automática con Telemetría. Convencional;Activa;15/05/1974; ;3590;6.011667;-72.529278;Boyacá;Socotá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Pauto;3614;12;368.0;35235010;113.14030188;T1231;-15.057679063360881;24.05949197860963
1248;1249;35235050;TAMARA - AUT [35235050];Climática Ordinaria;Automática con Telemetría. Convencional;Activa;23/08/2017; ;117;5.818583;-72.16677799999998;Casanare;Támara;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Pauto;1003;12;368.0;35230030;181.65318005;T1230;7.419938016528926;41.51270053475936
1249;1250;36010020;AGUADA LA [36010020];Pluviográfica;Convencional;Activa;15/11/1995; ;500;5.900003;-72.004167;Casanare;Paz De Ariporo;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Ariporo;431;12;368.0;36015010;182.5092872;T1546;12.34418044077135;45.336229946524064
1250;1251;36020010;PUENTE QUEMADO [36020010];Pluviométrica;Convencional;Activa;15/02/1984; ;120;6.088222;-72.190639;Casanare;Sácama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Casanare;991;12;368.0;36020010;159.11045248;T1240;7.523243801652893;41.592914438502675
1251;1252;36020020;CABUYA LA [36020020];Pluviométrica;Convencional;Activa;15/02/1984; ;575;6.127917;-72.010222;Casanare;Hato Corozal;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Casanare;546;12;368.0;36020020;160.39382534;T1241;11.354166666666668;44.56751336898396
1252;1253;36010030;SANTA RITA [36010030];Pluviográfica;Convencional;Activa;15/11/1995; ;350;5.93425;-71.833917;Casanare;Hato Corozal;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Ariporo;244;12;368.0;36015010;182.5092872;T1546;13.954028925619836;46.586229946524064
1253;1254;36015010;PAZ DE ARIPORO [36015010];Climática Principal;Convencional;Activa;15/09/1995; ;342;5.878528;-71.887194;Casanare;Paz De Ariporo;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Ariporo;266;12;368.0;36015010;182.5092872;T1546;13.764634986225897;46.43917112299466
1254;1255;36017010;PAZ DE ARIPORO [36017010];Limnimétrica;Convencional;Activa;15/05/1993; ;274;5.906556;-71.902389;Casanare;Hato Corozal;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Ariporo;284;12;368.0;36015010;182.5092872;T1546;13.609676308539946;46.31885026737968
1255;1256;36017020;PUENTE CARRETERA [36017020];Limnimétrica;Convencional;Activa;15/11/1995; ;400;5.843444;-71.917972;Casanare;Paz De Ariporo;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Ariporo;284;12;368.0;36015010;182.5092872;T1546;13.609676308539946;46.31885026737968
1256;1257;36017030;PUENTE CARRETERA [36017030];Limnimétrica;Convencional;Activa;15/11/1995; ;400;5.921028;-71.900333;Casanare;Hato Corozal;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Ariporo;286;12;368.0;36015010;182.5092872;T1546;13.59245867768595;46.305481283422466
1257;1258;36020030;SANTA INES [36020030];Pluviométrica;Convencional;Activa;15/02/1984; ;860;6.234889;-71.9755;Arauca;Tame;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Casanare;622;12;368.0;36020030;263.2349057;T1547;10.699896694214877;44.05949197860963
1258;1259;35260070;AGUAVERDE [35260070];Pluviométrica;Convencional;Activa;15/06/1983; ;92;5.79;-69.99;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos al Río Meta entre ríos Cusiana y Carare;92;13;384.1;35260070;315.5944264;T1238;15.262568870523417;47.60227272727273
1259;1260;35260080;SAN JORGE [35260080];Pluviométrica;Convencional;Activa;15/06/1983; ;89;6.010306;-69.843889;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos Bajo Meta entre ríos Casanare y Orinoco;100;13;384.1;35260080;196.63569515;T1545;15.19369834710744;47.548796791443856
1260;1261;35267080;AGUAVERDE [35267080];Limnimétrica;Convencional;Activa;15/02/1983; ;82;5.79;-69.99;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos al Río Meta entre ríos Cusiana y Carare;92;13;384.1;35260070;315.5944264;T1238;15.262568870523417;47.60227272727273
1261;1262;36027050;CRAVO NORTE [36027050];Limnimétrica;Convencional;Activa;15/05/1988; ;91;6.295639;-70.194333;Arauca;Cravo Norte;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Casanare;Río Casanare;106;13;384.1;35260080;196.63569515;T1545;15.142045454545455;47.5086898395722
1262;1263;35250010;LA AURORA [35250010];Pluviométrica;Convencional;Activa;15/06/1983; ;82;6.095611;-69.423417;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos Bajo Meta entre ríos Casanare y Orinoco;102;13;384.1;35250010;381.73501672;T1232;15.176480716253444;47.535427807486634
1263;1264;36037010;PARAISO PEREGRINO [36037010];Limnimétrica;Convencional;Activa;15/02/1983; ;72;6.041778;-69.63875;Arauca;Cravo Norte;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos Bajo Meta entre ríos Casanare y Orinoco;87;13;384.1;36037010;170.1711971;T1243;15.305612947658403;47.63569518716578
1264;1265;35250020;PATEVACAL [35250020];Pluviométrica;Convencional;Activa;15/06/1983; ;76;6.176611;-69.127806;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos Bajo Meta entre ríos Casanare y Orinoco;0;13;384.1;35250010;381.73501672;T1232;16.054579889807165;48.217245989304814
1265;1266;35250030;PUERTO FORTUNA [35250030];Pluviométrica;Convencional;Activa;15/06/1983; ;73;6.15;-68.78;Vichada;La Primavera;Area Operativa 03 - Meta-Guaviare-Guainía;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Directos Bajo Meta entre ríos Casanare y Orinoco;62;13;384.1;35250030;169.019382;T1233;15.520833333333334;47.80280748663102
